family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
ロンドン寄り初動,EURUSD,A) 寄り 15 分の符号に +15→+60 分追随,5,12,0.417,-0.7,254,0.80615234375,8,20,-0.28,0,,False
ロンドン寄り初動,GBPUSD,B) 寄り 5 分の符号に +5→+30 分追随,4,12,0.333,-0.48,258,0.927001953125,8,20,-0.43,0,,False
ロンドン寄り初動,USDJPY,A) 寄り 15 分の符号に +15→+60 分追随,4,12,0.333,-0.65,259,0.927001953125,6,20,-0.73,0,,False
ロンドン寄り初動,EURUSD,B) 寄り 5 分の符号に +5→+30 分追随,3,12,0.25,-0.19,254,0.980712890625,4,20,-0.35,0,,False
ロンドン寄り初動,GBPUSD,A) 寄り 15 分の符号に +15→+60 分追随,2,12,0.167,-1.31,256,0.996826171875,7,20,-0.62,0,,False
ロンドン寄り初動,USDJPY,B) 寄り 5 分の符号に +5→+30 分追随,2,12,0.167,-1.61,259,0.996826171875,11,20,0.16,0,,False
ロンドン寄り初動,AUDUSD,A) 寄り 15 分の符号に +15→+60 分追随,1,12,0.083,-2.22,255,0.999755859375,1,20,-3.42,0,,False
ロンドン寄り初動,AUDUSD,B) 寄り 5 分の符号に +5→+30 分追随,0,12,0.0,-2.06,257,1.0,1,20,-3.43,0,,False
