family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
出来高スパイク,AUDUSD,追随 hold=2h,7,39,0.179,-4.38,721,0.9999928503693809,2,20,-5.47,69,0.217,False
出来高スパイク,AUDUSD,逆行 hold=2h,7,39,0.179,-4.5,721,0.9999928503693809,4,20,-3.5,69,0.232,False
出来高スパイク,NZDUSD,追随 hold=2h,7,39,0.179,-5.87,659,0.9999928503693809,2,20,-5.17,69,0.203,False
出来高スパイク,NZDUSD,追随 hold=4h,7,39,0.179,-6.04,632,0.9999928503693809,5,20,-5.33,69,0.275,False
出来高スパイク,USDCHF,追随 hold=4h,6,39,0.154,-3.68,797,0.9999987850460457,8,20,-1.63,69,0.232,False
出来高スパイク,USDCHF,追随 hold=2h,6,39,0.154,-4.13,856,0.9999987850460457,3,20,-2.72,69,0.145,False
出来高スパイク,XAUUSD,追随 hold=2h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,XAUUSD,逆行 hold=2h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,XAUUSD,追随 hold=4h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,XAUUSD,逆行 hold=4h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,NAS100,追随 hold=2h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,NAS100,逆行 hold=2h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,NAS100,追随 hold=4h,0,0,,,0,1.0,0,0,,0,,False
出来高スパイク,NAS100,逆行 hold=4h,0,0,,,0,1.0,0,0,,0,,False
