family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
Roll5 月末最終JP営業日の水曜 除外(改良系),Roll5,該当水曜を建てない,25,33,0.758,4.45,136,0.002275692066177726,14,20,3.66,47,0.447,False
Roll5 FOMC週の水曜 除外(改良系),Roll5,該当水曜を建てない,25,33,0.758,4.26,119,0.002275692066177726,16,20,3.85,47,0.532,False
Roll5 BoJ会合週の水曜 除外(改良系),Roll5,該当水曜を建てない,24,33,0.727,5.37,119,0.0067654934246093035,16,20,3.68,47,0.511,False
Roll5 ゴトー日の水曜 除外(改良系),Roll5,該当水曜を建てない,24,33,0.727,4.21,113,0.0067654934246093035,12,20,3.56,47,0.468,False
Roll5 ゴトー日の水曜 のみ,Roll5,該当水曜のみ 20-00 S,15,24,0.625,4.54,28,0.15372812747955322,12,17,3.33,36,0.583,False
Roll5 月末最終JP営業日の水曜 のみ,Roll5,該当水曜のみ 20-00 S,2,5,0.4,-0.53,5,0.8125,0,1,-9.22,7,0.286,False
Roll5 BoJ会合週の水曜 のみ,Roll5,該当水曜のみ 20-00 S,9,22,0.409,-1.63,22,0.8568606376647949,9,13,2.6,30,0.333,False
Roll5 FOMC週の水曜 のみ,Roll5,該当水曜のみ 20-00 S,8,22,0.364,4.33,22,0.9330997467041016,7,14,1.79,30,0.267,False
