family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
F1' アジアレンジ(終値判定),AUDUSD,bar08close→09 hold4h 追随,14,39,0.359,-4.2,292,0.9733740429510362,6,20,-1.4,69,0.304,False
F3 日中継続,CADJPY,start13 +4h→8h 逆行,14,39,0.359,-1.3,673,0.9733740429510362,4,12,-3.7,69,0.29,False
F1 アジアレンジ,NZDJPY,trig08 hold8h 逆行,14,39,0.359,-6.4,211,0.9733740429510362,6,12,2.4,69,0.319,False
F3 日中継続,NZDJPY,start07 +4h→8h 追随,14,39,0.359,-3.5,833,0.9733740429510362,5,12,-2.4,69,0.406,False
F2 週明けギャップ,AUDUSD,hold24h 追随,14,39,0.359,-6.1,168,0.9733740429510362,8,20,-2.0,69,0.377,False
F2 週明けギャップ,AUDUSD,hold12h 逆行,14,39,0.359,-5.7,167,0.9733740429510362,9,20,-5.7,69,0.449,False
F4 クロスアセット',CADJPY,US13-20 → 00-08 追随,14,39,0.359,-0.5,808,0.9733740429510362,5,12,-3.3,70,0.229,False
F3 日中継続,EURJPY,start07 +4h→8h 逆行,14,39,0.359,-3.3,845,0.9733740429510362,7,20,-2.0,69,0.377,False
F1 アジアレンジ,AUDJPY,trig08 hold4h 逆行,14,39,0.359,-5.0,191,0.9733740429510362,12,20,6.4,68,0.338,False
F1' アジアレンジ(終値判定),CHFJPY,bar07close→08 hold4h 追随,14,39,0.359,-4.9,261,0.9733740429510362,8,12,0.4,69,0.362,False
F1' アジアレンジ(終値判定),NZDJPY,bar08close→09 hold8h 追随,14,39,0.359,-5.2,288,0.9733740429510362,6,12,-1.9,69,0.478,False
F3 日中継続,XAUUSD,start13 +4h→8h 逆行,14,39,0.359,-3.2,839,0.9733740429510362,6,12,2.8,9,0.556,False
F3 日中継続,NZDJPY,start13 +4h→8h 逆行,14,39,0.359,-3.2,671,0.9733740429510362,3,12,-7.7,69,0.217,False
F2 週明けギャップ,GER40,hold24h 逆行,14,39,0.359,-10.0,165,0.9733740429510362,14,20,19.1,69,0.406,False
F2 週明けギャップ,EURUSD,hold24h 逆行,14,39,0.359,-6.3,169,0.9733740429510362,9,20,-1.9,69,0.391,False
F1 アジアレンジ,GER40,trig08 hold4h 逆行,14,39,0.359,-3.7,337,0.9733740429510362,10,20,-0.6,42,0.452,False
F4 クロスアセット,GBPJPY,US13-21 → 00-08 逆行,5,17,0.294,-4.3,288,0.9754791259765625,4,8,-0.9,23,0.478,False
F4 クロスアセット,GBPJPY,US17-21 → 00-08 逆行,5,17,0.294,-4.9,288,0.9754791259765625,4,8,-2.0,23,0.435,False
F4 クロスアセット,NZDUSD,US17-21 → 00-08 追随,5,17,0.294,-1.7,288,0.9754791259765625,2,8,-5.4,23,0.174,False
F1 アジアレンジ,US500,trig07 hold4h 逆行,1,6,0.167,-11.6,7,0.984375,2,5,5.4,8,0.5,False
F1' アジアレンジ(終値判定),NAS100,bar08close→09 hold4h 追随,10,31,0.323,-3.9,290,0.9852753132581711,4,13,-7.5,42,0.19,False
F1' アジアレンジ(終値判定),AUDUSD,bar08close→09 hold8h 追随,13,39,0.333,-6.1,292,0.9881486487647635,10,20,-1.9,69,0.377,False
F1' アジアレンジ(終値判定),EURGBP,bar08close→09 hold8h 逆行,13,39,0.333,-2.3,471,0.9881486487647635,4,12,-4.8,69,0.406,False
F1 アジアレンジ,US500,trig08 hold4h 逆行,13,39,0.333,-1.8,260,0.9881486487647635,11,19,2.7,43,0.419,False
F4 クロスアセット',AUDUSD,US16-20 → 00-08 追随,13,39,0.333,-2.1,808,0.9881486487647635,5,20,-2.8,70,0.243,False
F3 日中継続,AUDUSD,start00 +4h→8h 逆行,13,39,0.333,-3.4,842,0.9881486487647635,7,20,-4.3,69,0.275,False
F3 日中継続,USDCHF,start13 +4h→8h 逆行,13,39,0.333,-2.1,673,0.9881486487647635,1,20,-4.3,69,0.217,False
F1' アジアレンジ(終値判定),EURGBP,bar07close→08 hold8h 逆行,13,39,0.333,-3.6,348,0.9881486487647635,3,12,-6.4,69,0.348,False
F3 日中継続,AUDUSD,start13 +4h→8h 追随,13,39,0.333,-5.5,673,0.9881486487647635,2,20,-5.4,69,0.348,False
F1' アジアレンジ(終値判定),AUDUSD,bar08close→09 hold4h 逆行,13,39,0.333,-4.6,292,0.9881486487647635,3,20,-7.7,69,0.348,False
F1' アジアレンジ(終値判定),CADJPY,bar07close→08 hold4h 追随,13,39,0.333,-4.6,205,0.9881486487647635,2,12,-3.2,69,0.333,False
F3 日中継続,GER40,start13 +4h→8h 追随,13,39,0.333,-2.7,666,0.9881486487647635,8,20,-0.4,42,0.262,False
F3 日中継続,EURAUD,start13 +4h→8h 逆行,13,39,0.333,-1.6,674,0.9881486487647635,5,12,-2.7,69,0.333,False
F3 日中継続,US500,start00 +4h→8h 逆行,13,39,0.333,-1.9,839,0.9881486487647635,8,20,-0.9,48,0.333,False
F3 日中継続,GBPAUD,start13 +4h→8h 逆行,13,39,0.333,-2.3,666,0.9881486487647635,5,12,-1.6,69,0.449,False
F1' アジアレンジ(終値判定),GBPUSD,bar08close→09 hold4h 追随,13,39,0.333,-3.9,423,0.9881486487647635,7,20,-1.9,69,0.377,False
F3 日中継続,CHFJPY,start00 +4h→8h 逆行,13,39,0.333,-2.4,841,0.9881486487647635,3,12,-3.0,69,0.319,False
F3 日中継続,EURAUD,start13 +4h→8h 追随,13,39,0.333,-2.1,674,0.9881486487647635,4,12,-0.8,69,0.29,False
F1' アジアレンジ(終値判定),EURUSD,bar08close→09 hold8h 逆行,13,39,0.333,-4.6,401,0.9881486487647635,8,20,-3.7,69,0.406,False
F1' アジアレンジ(終値判定),CHFJPY,bar08close→09 hold8h 逆行,13,39,0.333,-5.1,353,0.9881486487647635,5,12,-4.1,69,0.333,False
F1 アジアレンジ,EURUSD,trig08 hold4h 逆行,13,39,0.333,-3.2,316,0.9881486487647635,10,20,-1.4,69,0.246,False
F1 アジアレンジ,CADJPY,trig08 hold4h 追随,13,39,0.333,-4.5,206,0.9881486487647635,2,12,-3.2,69,0.348,False
F3 日中継続,CADJPY,start07 +4h→8h 逆行,13,39,0.333,-3.8,845,0.9881486487647635,3,12,-4.0,69,0.261,False
F1' アジアレンジ(終値判定),EURJPY,bar08close→09 hold8h 逆行,13,39,0.333,-5.5,358,0.9881486487647635,8,20,-1.7,69,0.362,False
F3 日中継続,EURJPY,start00 +4h→8h 追随,13,39,0.333,-3.7,841,0.9881486487647635,8,20,-1.8,69,0.377,False
F1' アジアレンジ(終値判定),NZDJPY,bar07close→08 hold4h 逆行,13,39,0.333,-5.0,208,0.9881486487647635,8,12,6.5,69,0.304,False
F1' アジアレンジ(終値判定),EURJPY,bar08close→09 hold4h 逆行,13,39,0.333,-3.8,358,0.9881486487647635,8,20,-1.3,69,0.391,False
F4 クロスアセット,USDJPY,US17-21 → 00-08 逆行,4,17,0.235,-4.6,288,0.9936370849609375,2,8,-4.2,23,0.348,False
F4 クロスアセット,CHFJPY,US13-21 → 00-08 逆行,4,17,0.235,-4.8,288,0.9936370849609375,2,5,-1.6,23,0.261,False
F4 クロスアセット,CHFJPY,US17-21 → 00-08 逆行,4,17,0.235,-5.0,288,0.9936370849609375,2,5,-1.7,23,0.261,False
F4 クロスアセット,AUDJPY,US17-21 → 00-08 逆行,4,17,0.235,-11.0,288,0.9936370849609375,2,8,-6.7,23,0.348,False
F4 クロスアセット,USDJPY,US13-21 → 00-08 逆行,4,17,0.235,-4.3,288,0.9936370849609375,4,8,-1.5,23,0.304,False
F4 クロスアセット,NZDJPY,US17-21 → 00-08 逆行,4,17,0.235,-8.8,288,0.9936370849609375,1,5,-8.1,23,0.348,False
F4 クロスアセット,AUDJPY,US13-21 → 00-08 逆行,4,17,0.235,-10.7,288,0.9936370849609375,1,8,-5.7,23,0.478,False
F4 クロスアセット,EURJPY,US13-21 → 00-08 逆行,4,17,0.235,-4.2,288,0.9936370849609375,4,8,-1.6,23,0.348,False
F4 クロスアセット,NZDJPY,US13-21 → 00-08 逆行,4,17,0.235,-8.6,288,0.9936370849609375,1,5,-10.2,23,0.435,False
F4 クロスアセット,CADJPY,US17-21 → 00-08 逆行,4,17,0.235,-7.5,288,0.9936370849609375,2,5,-4.4,23,0.391,False
F4 クロスアセット,EURJPY,US17-21 → 00-08 逆行,4,17,0.235,-4.6,288,0.9936370849609375,3,8,-2.9,23,0.391,False
F3 日中継続,NAS100,start13 +4h→8h 逆行,9,31,0.29,-7.9,665,0.9946630797348917,5,13,-4.5,42,0.31,False
F1' アジアレンジ(終値判定),NAS100,bar08close→09 hold8h 逆行,9,31,0.29,-9.2,290,0.9946630797348917,6,13,-1.8,42,0.476,False
F3 日中継続,NAS100,start00 +4h→8h 追随,9,31,0.29,-2.4,671,0.9946630797348917,3,13,-7.0,17,0.353,False
F1' アジアレンジ(終値判定),AUDUSD,bar07close→08 hold8h 逆行,12,39,0.308,-10.2,203,0.9952623478602618,6,20,-10.4,68,0.397,False
F1 アジアレンジ,AUDJPY,trig08 hold8h 逆行,12,39,0.308,-8.3,191,0.9952623478602618,11,20,2.9,68,0.353,False
F1 アジアレンジ,AUDUSD,trig08 hold8h 逆行,12,39,0.308,-11.2,201,0.9952623478602618,6,20,-9.4,68,0.397,False
F1' アジアレンジ(終値判定),AUDJPY,bar07close→08 hold8h 逆行,12,39,0.308,-8.4,189,0.9952623478602618,11,20,2.8,68,0.353,False
F1' アジアレンジ(終値判定),USDJPY,bar08close→09 hold8h 逆行,12,39,0.308,-7.3,274,0.9952623478602618,4,20,-6.7,69,0.391,False
F1' アジアレンジ(終値判定),CADJPY,bar08close→09 hold8h 逆行,12,39,0.308,-6.3,287,0.9952623478602618,3,12,-7.9,69,0.304,False
F3 日中継続,AUDJPY,start13 +4h→8h 追随,12,39,0.308,-4.1,672,0.9952623478602618,6,20,-2.8,69,0.261,False
F3 日中継続,GBPUSD,start13 +4h→8h 逆行,12,39,0.308,-1.6,673,0.9952623478602618,5,20,-1.7,69,0.304,False
F1 アジアレンジ,NZDJPY,trig08 hold4h 逆行,12,39,0.308,-5.0,212,0.9952623478602618,8,12,5.8,69,0.304,False
F3 日中継続,NZDUSD,start00 +4h→8h 逆行,12,39,0.308,-4.4,845,0.9952623478602618,2,20,-8.0,69,0.159,False
F1' アジアレンジ(終値判定),GER40,bar08close→09 hold4h 逆行,12,39,0.308,-4.5,475,0.9952623478602618,7,20,-3.4,42,0.286,False
F1' アジアレンジ(終値判定),NZDUSD,bar08close→09 hold8h 追随,12,39,0.308,-7.3,298,0.9952623478602618,12,20,-2.0,69,0.435,False
F3 日中継続,US500,start13 +4h→8h 逆行,12,39,0.308,-5.8,654,0.9952623478602618,9,20,-2.0,48,0.375,False
F3 日中継続,US500,start07 +4h→8h 逆行,12,39,0.308,-7.3,810,0.9952623478602618,5,20,-9.5,69,0.275,False
F3 日中継続,GBPAUD,start07 +4h→8h 追随,12,39,0.308,-1.8,832,0.9952623478602618,4,12,0.2,69,0.42,False
F1' アジアレンジ(終値判定),EURGBP,bar08close→09 hold8h 追随,12,39,0.308,-4.7,471,0.9952623478602618,4,12,-2.2,69,0.29,False
F1 アジアレンジ,EURUSD,trig08 hold8h 逆行,12,39,0.308,-4.7,316,0.9952623478602618,6,20,-4.3,69,0.391,False
F4 クロスアセット',EURJPY,US16-20 → 00-08 逆行,12,39,0.308,-4.0,808,0.9952623478602618,8,20,-1.0,70,0.314,False
F1' アジアレンジ(終値判定),USDCHF,bar07close→08 hold4h 追随,12,39,0.308,-2.9,326,0.9952623478602618,6,20,-3.1,69,0.478,False
F2 週明けギャップ,EURGBP,hold12h 追随,12,39,0.308,-3.7,168,0.9952623478602618,2,12,-4.6,69,0.478,False
F1' アジアレンジ(終値判定),AUDJPY,bar08close→09 hold4h 逆行,12,39,0.308,-5.0,274,0.9952623478602618,6,20,-3.3,69,0.319,False
F1' アジアレンジ(終値判定),GBPAUD,bar07close→08 hold4h 逆行,12,39,0.308,-4.2,214,0.9952623478602618,9,12,2.3,69,0.42,False
F1 アジアレンジ,GBPAUD,trig08 hold4h 逆行,12,39,0.308,-4.1,215,0.9952623478602618,9,12,2.5,69,0.42,False
F1' アジアレンジ(終値判定),EURUSD,bar07close→08 hold8h 逆行,12,39,0.308,-4.9,314,0.9952623478602618,6,20,-4.7,69,0.391,False
F1' アジアレンジ(終値判定),EURUSD,bar07close→08 hold4h 逆行,12,39,0.308,-3.2,314,0.9952623478602618,10,20,-1.3,69,0.246,False
F3 日中継続,EURAUD,start00 +4h→8h 逆行,12,39,0.308,-2.8,843,0.9952623478602618,4,12,-2.2,69,0.362,False
F2 週明けギャップ,NZDUSD,hold12h 逆行,12,39,0.308,-5.6,169,0.9952623478602618,6,20,-10.0,69,0.406,False
F1 アジアレンジ,GBPUSD,trig08 hold4h 逆行,12,39,0.308,-3.1,327,0.9952623478602618,4,20,-3.9,69,0.362,False
F1' アジアレンジ(終値判定),CADJPY,bar08close→09 hold4h 逆行,11,39,0.282,-7.3,287,0.9983110760440468,1,12,-8.4,69,0.232,False
F3 日中継続,CADJPY,start00 +4h→8h 逆行,11,39,0.282,-2.7,844,0.9983110760440468,5,12,-3.0,69,0.159,False
F4 クロスアセット',GBPJPY,US13-20 → 00-08 逆行,11,39,0.282,-3.8,808,0.9983110760440468,8,20,-0.5,70,0.429,False
F3 日中継続,CHFJPY,start07 +4h→8h 逆行,11,39,0.282,-4.2,841,0.9983110760440468,4,12,-1.9,69,0.348,False
F1' アジアレンジ(終値判定),GER40,bar07close→08 hold4h 逆行,11,39,0.282,-3.5,342,0.9983110760440468,11,20,-1.3,42,0.5,False
F4 クロスアセット',NZDUSD,US13-20 → 00-08 追随,11,39,0.282,-3.4,808,0.9983110760440468,5,20,-4.4,70,0.2,False
F1 アジアレンジ,XAUUSD,trig08 hold4h 逆行,11,39,0.282,-2.9,213,0.9983110760440468,5,12,-5.6,9,0.444,False
F1 アジアレンジ,USDCHF,trig08 hold4h 追随,11,39,0.282,-3.0,329,0.9983110760440468,7,20,-2.7,69,0.478,False
F1' アジアレンジ(終値判定),GBPUSD,bar07close→08 hold4h 逆行,11,39,0.282,-3.2,330,0.9983110760440468,4,20,-3.9,69,0.348,False
F3 日中継続,US500,start00 +4h→8h 追随,11,39,0.282,-4.1,839,0.9983110760440468,4,20,-5.1,48,0.396,False
F4 クロスアセット',USDJPY,US16-20 → 00-08 逆行,11,39,0.282,-3.5,808,0.9983110760440468,9,20,-0.6,70,0.257,False
F3 日中継続,USDCHF,start07 +4h→8h 逆行,11,39,0.282,-4.6,844,0.9983110760440468,5,20,-3.4,69,0.362,False
F1' アジアレンジ(終値判定),XAUUSD,bar07close→08 hold4h 逆行,11,39,0.282,-2.9,213,0.9983110760440468,5,12,-5.6,9,0.444,False
F4 クロスアセット',USDJPY,US13-20 → 00-08 逆行,11,39,0.282,-4.0,808,0.9983110760440468,8,20,-1.1,70,0.386,False
F1' アジアレンジ(終値判定),GBPAUD,bar08close→09 hold4h 逆行,11,39,0.282,-3.2,305,0.9983110760440468,5,12,-1.4,69,0.406,False
F1' アジアレンジ(終値判定),NZDUSD,bar08close→09 hold4h 逆行,11,39,0.282,-5.4,298,0.9983110760440468,2,20,-8.1,69,0.261,False
F1' アジアレンジ(終値判定),US500,bar08close→09 hold4h 追随,11,39,0.282,-4.1,369,0.9983110760440468,6,20,-4.9,44,0.386,False
F3 日中継続,EURJPY,start13 +4h→8h 逆行,11,39,0.282,-2.1,673,0.9983110760440468,6,20,-2.4,69,0.261,False
F3 日中継続,XAUUSD,start00 +4h→8h 追随,11,39,0.282,-3.8,838,0.9983110760440468,7,12,0.7,9,0.222,False
F1' アジアレンジ(終値判定),EURAUD,bar07close→08 hold4h 逆行,10,37,0.27,-4.1,212,0.9987183960038237,7,12,4.3,68,0.368,False
F1 アジアレンジ,EURAUD,trig08 hold4h 逆行,10,37,0.27,-4.1,216,0.9987183960038237,7,12,4.0,68,0.382,False
F4 クロスアセット,AUDUSD,US17-21 → 00-08 逆行,3,17,0.176,-9.8,288,0.9988250732421875,1,8,-5.9,23,0.261,False
F4 クロスアセット,CADJPY,US13-21 → 00-08 逆行,3,17,0.176,-6.4,288,0.9988250732421875,2,5,-5.0,23,0.304,False
F4 クロスアセット,AUDUSD,US13-21 → 00-08 逆行,3,17,0.176,-9.7,288,0.9988250732421875,1,8,-7.8,23,0.435,False
F4 クロスアセット,NZDUSD,US13-21 → 00-08 逆行,3,17,0.176,-7.8,288,0.9988250732421875,1,8,-7.7,23,0.348,False
F3 日中継続,GER40,start07 +4h→8h 逆行,10,39,0.256,-6.2,836,0.9994674901827239,6,20,-7.1,69,0.319,False
F4 クロスアセット',NZDUSD,US16-20 → 00-08 逆行,10,39,0.256,-5.9,808,0.9994674901827239,1,20,-9.1,70,0.343,False
F4 クロスアセット',GBPJPY,US16-20 → 00-08 逆行,10,39,0.256,-3.8,808,0.9994674901827239,6,20,-1.6,70,0.386,False
F3 日中継続,GBPUSD,start00 +4h→8h 追随,10,39,0.256,-4.8,841,0.9994674901827239,8,20,-2.5,69,0.333,False
F4 クロスアセット',NZDUSD,US16-20 → 00-08 追随,10,39,0.256,-3.7,808,0.9994674901827239,6,20,-1.2,70,0.2,False
F3 日中継続,NZDUSD,start13 +4h→8h 追随,10,39,0.256,-7.4,673,0.9994674901827239,5,20,-4.1,69,0.348,False
F1' アジアレンジ(終値判定),NZDJPY,bar08close→09 hold4h 追随,10,39,0.256,-3.6,288,0.9994674901827239,5,12,-3.6,69,0.348,False
F3 日中継続,USDJPY,start13 +4h→8h 追随,10,39,0.256,-3.1,674,0.9994674901827239,9,20,-1.7,69,0.362,False
F3 日中継続,USDJPY,start00 +4h→8h 逆行,10,39,0.256,-2.4,843,0.9994674901827239,9,20,-2.0,69,0.203,False
F3 日中継続,AUDUSD,start07 +4h→8h 逆行,10,39,0.256,-4.6,842,0.9994674901827239,4,20,-4.4,69,0.275,False
F4 クロスアセット',CADJPY,US16-20 → 00-08 逆行,10,39,0.256,-5.1,808,0.9994674901827239,5,12,-2.3,70,0.286,False
F1' アジアレンジ(終値判定),EURGBP,bar07close→08 hold4h 逆行,10,39,0.256,-2.8,347,0.9994674901827239,1,12,-4.0,69,0.319,False
F3 日中継続,EURGBP,start07 +4h→8h 追随,10,39,0.256,-3.3,845,0.9994674901827239,4,12,-1.5,69,0.246,False
F3 日中継続,EURUSD,start13 +4h→8h 逆行,10,39,0.256,-1.5,671,0.9994674901827239,5,20,-2.8,69,0.304,False
F3 日中継続,GBPJPY,start13 +4h→8h 追随,10,39,0.256,-3.5,674,0.9994674901827239,6,20,-1.3,69,0.319,False
F1 アジアレンジ,EURGBP,trig08 hold4h 逆行,10,39,0.256,-2.5,349,0.9994674901827239,1,12,-3.8,69,0.319,False
F4 クロスアセット',EURJPY,US13-20 → 00-08 逆行,10,39,0.256,-4.4,808,0.9994674901827239,8,20,-0.8,70,0.371,False
F3 日中継続,USDCHF,start00 +4h→8h 逆行,10,39,0.256,-2.6,841,0.9994674901827239,6,20,-3.3,69,0.261,False
F3 日中継続,USDCHF,start00 +4h→8h 追随,10,39,0.256,-4.0,841,0.9994674901827239,4,20,-4.1,69,0.232,False
F4 クロスアセット',CHFJPY,US16-20 → 00-08 逆行,10,39,0.256,-4.7,808,0.9994674901827239,4,12,-0.7,70,0.271,False
F3 日中継続,NZDJPY,start07 +4h→8h 逆行,10,39,0.256,-3.4,833,0.9994674901827239,5,12,-4.5,69,0.217,False
F2 週明けギャップ,NAS100,hold12h 追随,7,31,0.226,-12.3,130,0.9995610448531806,7,13,1.1,17,0.235,False
F1 アジアレンジ,EURGBP,trig08 hold4h 追随,9,39,0.231,-4.5,349,0.9998529615622829,2,12,-3.2,69,0.391,False
F2 週明けギャップ,EURGBP,hold24h 追随,9,39,0.231,-6.9,169,0.9998529615622829,2,12,-6.7,69,0.435,False
F3 日中継続,NZDJPY,start13 +4h→8h 追随,9,39,0.231,-3.8,671,0.9998529615622829,6,12,0.8,69,0.391,False
F1' アジアレンジ(終値判定),EURGBP,bar07close→08 hold4h 追随,9,39,0.231,-4.2,347,0.9998529615622829,2,12,-3.0,69,0.42,False
F1' アジアレンジ(終値判定),EURGBP,bar08close→09 hold4h 逆行,9,39,0.231,-2.0,471,0.9998529615622829,2,12,-4.4,69,0.275,False
F3 日中継続,AUDUSD,start00 +4h→8h 追随,9,39,0.231,-5.5,842,0.9998529615622829,5,20,-4.7,69,0.232,False
F4 クロスアセット',CADJPY,US13-20 → 00-08 逆行,9,39,0.231,-5.3,808,0.9998529615622829,5,12,-2.4,70,0.343,False
F4 クロスアセット',AUDJPY,US16-20 → 00-08 逆行,9,39,0.231,-6.9,808,0.9998529615622829,7,20,-3.2,70,0.343,False
F3 日中継続,AUDJPY,start07 +4h→8h 逆行,9,39,0.231,-5.8,845,0.9998529615622829,5,20,-5.2,69,0.232,False
F4 クロスアセット,NZDUSD,US17-21 → 00-08 逆行,2,17,0.118,-7.8,288,0.9998626708984375,2,8,-5.0,23,0.304,False
F1' アジアレンジ(終値判定),AUDUSD,bar07close→08 hold4h 逆行,8,39,0.205,-8.1,203,0.9999648726079613,9,20,-2.1,68,0.353,False
F1 アジアレンジ,AUDUSD,trig08 hold4h 逆行,8,39,0.205,-8.4,201,0.9999648726079613,9,20,-1.9,68,0.324,False
F4 クロスアセット',NZDJPY,US13-20 → 00-08 逆行,8,39,0.205,-6.8,808,0.9999648726079613,2,12,-6.2,70,0.414,False
F3 日中継続,NZDUSD,start07 +4h→8h 追随,8,39,0.205,-7.7,845,0.9999648726079613,4,20,-5.2,69,0.435,False
F3 日中継続,NZDUSD,start00 +4h→8h 追随,8,39,0.205,-5.3,845,0.9999648726079613,7,20,-2.3,69,0.319,False
F3 日中継続,NZDJPY,start00 +4h→8h 逆行,8,39,0.205,-4.4,843,0.9999648726079613,2,12,-5.9,69,0.217,False
F3 日中継続,CHFJPY,start13 +4h→8h 逆行,8,39,0.205,-2.4,674,0.9999648726079613,5,12,-1.2,69,0.087,False
F3 日中継続,CADJPY,start13 +4h→8h 追随,8,39,0.205,-4.5,673,0.9999648726079613,4,12,-1.9,69,0.377,False
F3 日中継続,USDCHF,start13 +4h→8h 追随,8,39,0.205,-4.5,673,0.9999648726079613,2,20,-3.1,69,0.275,False
F4 クロスアセット',NZDJPY,US16-20 → 00-08 逆行,7,39,0.179,-5.9,808,0.9999928503693809,2,12,-6.2,70,0.343,False
F4 クロスアセット',NZDUSD,US13-20 → 00-08 逆行,7,39,0.179,-6.2,808,0.9999928503693809,5,20,-5.8,70,0.3,False
F3 日中継続,EURUSD,start07 +4h→8h 逆行,7,39,0.179,-4.4,843,0.9999928503693809,8,20,-1.9,69,0.333,False
F4 クロスアセット',AUDUSD,US16-20 → 00-08 逆行,7,39,0.179,-6.8,808,0.9999928503693809,2,20,-6.2,70,0.314,False
F2 週明けギャップ,EURUSD,hold12h 逆行,7,39,0.179,-5.6,168,0.9999928503693809,11,20,-0.9,69,0.362,False
F1 アジアレンジ,NZDUSD,trig08 hold4h 逆行,6,39,0.154,-8.9,209,0.9999987850460457,5,20,-4.9,68,0.324,False
F3 日中継続,EURGBP,start07 +4h→8h 逆行,6,39,0.154,-3.7,845,0.9999987850460457,0,12,-5.5,69,0.406,False
F1' アジアレンジ(終値判定),NZDUSD,bar07close→08 hold4h 逆行,6,39,0.154,-9.0,208,0.9999987850460457,5,20,-4.9,68,0.338,False
F3 日中継続,EURUSD,start13 +4h→8h 追随,6,39,0.154,-4.1,671,0.9999987850460457,7,20,-2.4,69,0.246,False
F3 日中継続,EURUSD,start00 +4h→8h 追随,6,39,0.154,-5.9,843,0.9999987850460457,7,20,-3.3,69,0.275,False
F4 クロスアセット',CHFJPY,US13-20 → 00-08 逆行,6,39,0.154,-4.7,808,0.9999987850460457,5,12,-0.7,70,0.271,False
F3 日中継続,EURGBP,start00 +4h→8h 追随,6,39,0.154,-6.0,837,0.9999987850460457,3,12,-4.1,69,0.232,False
F4 クロスアセット',AUDJPY,US13-20 → 00-08 逆行,6,39,0.154,-8.7,808,0.9999987850460457,7,20,-2.1,70,0.414,False
F1' アジアレンジ(終値判定),EURGBP,bar08close→09 hold4h 追随,5,39,0.128,-5.1,471,0.9999998323419277,2,12,-2.5,69,0.348,False
F3 日中継続,EURGBP,start13 +4h→8h 逆行,5,39,0.128,-2.7,674,0.9999998323419277,3,12,-2.6,69,0.174,False
F4 クロスアセット',AUDUSD,US13-20 → 00-08 逆行,4,39,0.103,-8.1,808,0.9999999819556251,4,20,-4.6,70,0.257,False
F3 日中継続,EURGBP,start13 +4h→8h 追随,2,39,0.051,-4.4,674,0.9999999999272404,1,12,-4.4,69,0.145,False
F1 アジアレンジ,AUDUSD,trig07 hold4h 逆行,0,0,,,0,1.0,0,2,-7.2,1,1.0,False
F1 アジアレンジ,GBPUSD,trig07 hold4h 逆行,0,2,0.0,-34.7,2,1.0,1,1,15.9,3,0.333,False
F1 アジアレンジ,CHFJPY,trig07 hold4h 逆行,0,1,0.0,-31.2,1,1.0,2,2,6.2,4,0.0,False
F1 アジアレンジ,CHFJPY,trig07 hold8h 追随,0,1,0.0,-93.9,1,1.0,1,2,2.4,4,0.5,False
F1 アジアレンジ,NAS100,trig07 hold4h 逆行,0,3,0.0,-48.0,3,1.0,1,2,-5.7,13,0.385,False
F1 アジアレンジ,GER40,trig07 hold4h 逆行,0,2,0.0,-7.6,2,1.0,4,9,12.0,13,0.385,False
F1 アジアレンジ,AUDUSD,trig07 hold8h 追随,0,0,,,0,1.0,1,2,2.7,1,1.0,False
F1 アジアレンジ,AUDUSD,trig07 hold4h 追随,0,0,,,0,1.0,1,2,-1.5,1,0.0,False
F1 アジアレンジ,XAUUSD,trig07 hold4h 逆行,0,1,0.0,-29.1,1,1.0,0,0,,0,,False
F1 アジアレンジ,AUDUSD,trig07 hold8h 逆行,0,0,,,0,1.0,1,2,-11.5,1,0.0,False
F1 アジアレンジ,AUDJPY,trig07 hold8h 逆行,0,2,0.0,-29.5,2,1.0,1,2,36.0,3,0.667,False
F1 アジアレンジ,EURGBP,trig07 hold8h 追随,0,3,0.0,-16.8,3,1.0,1,1,27.2,10,0.5,False
F1 アジアレンジ,GBPUSD,trig07 hold8h 逆行,0,2,0.0,-87.1,2,1.0,1,1,21.9,3,0.667,False
F1 アジアレンジ,EURUSD,trig07 hold4h 逆行,0,2,0.0,-14.7,2,1.0,0,0,,7,0.429,False
F1 アジアレンジ,XAUUSD,trig07 hold8h 逆行,0,1,0.0,-78.0,1,1.0,0,0,,0,,False
