family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
FX週明けギャップ,USDJPY,ギャップ逆方向 240 分,4,12,0.333,-3.47,52,0.927001953125,5,20,-6.71,0,,False
FX週明けギャップ,EURUSD,ギャップ逆方向 240 分,3,12,0.25,-4.41,52,0.980712890625,5,20,-3.0,0,,False
FX週明けギャップ,USDJPY,ギャップ逆方向 60 分,2,12,0.167,-4.33,52,0.996826171875,2,20,-4.49,0,,False
FX週明けギャップ,AUDUSD,ギャップ逆方向 240 分,1,12,0.083,-9.84,51,0.999755859375,5,20,-7.58,0,,False
FX週明けギャップ,GBPUSD,ギャップ逆方向 240 分,0,12,0.0,-7.81,52,1.0,2,20,-7.99,0,,False
FX週明けギャップ,GBPUSD,ギャップ逆方向 60 分,0,12,0.0,-8.88,52,1.0,1,20,-7.85,0,,False
FX週明けギャップ,EURUSD,ギャップ逆方向 60 分,0,12,0.0,-2.98,52,1.0,5,20,-2.83,0,,False
FX週明けギャップ,AUDUSD,ギャップ逆方向 60 分,0,12,0.0,-11.54,51,1.0,4,20,-7.71,0,,False
