family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
金曜陰線の週のみ,Mon7,金曜陰線の週のみ,27,39,0.692,6.66,135,0.011851351235236507,11,19,1.84,69,0.594,False
週末ギャップ負のみ,Mon7,週末ギャップ負のみ,25,37,0.676,7.39,96,0.02351551371975802,9,18,-0.2,68,0.485,False
金曜値幅上位1/3を除外(改良系),Mon7,金曜値幅上位1/3を除外(改良系),26,39,0.667,6.5,157,0.026625957048963755,15,19,3.86,69,0.478,False
金曜陽線の週のみ,Mon7,金曜陽線の週のみ,24,39,0.615,6.34,129,0.09979543345980346,14,19,3.68,68,0.471,False
週末ギャップ正のみ,Mon7,週末ギャップ正のみ,23,39,0.59,6.64,150,0.1683918175949657,15,19,5.32,68,0.544,False
