family,symbol,spec,is_plus,is_n,is_rate,is_mean_bps,is_trades,p,oos_plus,oos_n,oos_mean_bps,pre_n,pre_rate,passed
NY カット前平均回帰,GBPUSD,-sign(13-14) → 14-15 UTC,9,39,0.231,-2.76,841,0.9998529615622829,4,20,-2.25,69,0.246,False
NY カット前平均回帰,EURUSD,-sign(13-14) → 14-15 UTC,7,39,0.179,-3.71,844,0.9999928503693809,4,20,-2.57,69,0.13,False
NY カット前平均回帰,USDCHF,-sign(13-14) → 14-15 UTC,7,39,0.179,-3.21,842,0.9999928503693809,4,20,-3.42,69,0.116,False
NY カット前平均回帰,USDJPY,-sign(13-14) → 14-15 UTC,6,39,0.154,-3.75,840,0.9999987850460457,9,20,-1.04,69,0.159,False
NY カット前平均回帰,AUDUSD,-sign(13-14) → 14-15 UTC,5,39,0.128,-5.12,843,0.9999998323419277,3,20,-3.58,69,0.101,False
NY カット前平均回帰,USDCAD,-sign(13-14) → 14-15 UTC,4,39,0.103,-3.57,844,0.9999999819556251,6,20,-1.15,45,0.222,False
