timestamp,open,high,low,close
2016-01-01 00:00:00,86.52799987792969,86.88999938964844,86.52799987792969,86.52799987792969
2016-01-04 00:00:00,86.70999908447266,86.86699676513672,85.18800354003906,86.73999786376953
2016-01-05 00:00:00,85.72200012207031,86.10299682617188,85.11499786376953,85.70999908447266
2016-01-06 00:00:00,85.13999938964844,85.19200134277344,83.91999816894531,85.1449966430664
2016-01-07 00:00:00,84.29100036621094,84.41300201416016,82.91899871826172,84.27999877929688
2016-01-08 00:00:00,83.30999755859375,84.26100158691406,83.21099853515625,83.33000183105469
2016-01-11 00:00:00,82.52999877929688,83.87200164794922,82.45999908447266,82.53099822998047
2016-01-12 00:00:00,82.70999908447266,83.18499755859375,82.1989974975586,82.70999908447266
2016-01-13 00:00:00,82.64399719238281,83.4000015258789,82.61900329589844,82.62999725341797
2016-01-14 00:00:00,81.78299713134766,82.36100006103516,81.58000183105469,81.79000091552734
2016-01-15 00:00:00,82.41300201416016,82.4260025024414,80.4800033569336,82.39099884033203
2016-01-18 00:00:00,80.24299621582031,81.03600311279297,80.19999694824219,80.2300033569336
2016-01-19 00:00:00,80.69999694824219,81.79199981689453,80.60900115966797,80.69000244140625
2016-01-20 00:00:00,80.69200134277344,80.69200134277344,78.95999908447266,80.71800231933594
2016-01-21 00:00:00,80.98600006103516,81.91300201416016,80.12999725341797,80.91600036621094
2016-01-22 00:00:00,82.62000274658203,84.02400207519531,82.22899627685547,82.6259994506836
2016-01-25 00:00:00,83.81300354003906,84.09500122070312,83.13800048828125,83.8239974975586
2016-01-26 00:00:00,82.66999816894531,84.18599700927734,82.19999694824219,82.66999816894531
2016-01-27 00:00:00,83.8280029296875,84.33000183105469,83.43599700927734,83.83000183105469
2016-01-28 00:00:00,84.03399658203125,85.3010025024414,83.94000244140625,84.03900146484375
2016-01-29 00:00:00,84.71800231933594,86.90799713134766,84.41999816894531,84.73100280761719
2016-02-01 00:00:00,86.83000183105469,86.85900115966797,85.9010009765625,86.83000183105469
2016-02-02 00:00:00,86.59600067138672,86.68299865722656,85.41999816894531,86.61599731445312
2016-02-03 00:00:00,85.18000030517578,86.16500091552734,84.5739974975586,85.2300033569336
2016-02-04 00:00:00,85.63600158691406,86.197998046875,85.4000015258789,85.62000274658203
2016-02-05 00:00:00,84.9280014038086,85.29900360107422,84.51499938964844,84.93299865722656
2016-02-08 00:00:00,84.21499633789062,84.69100189208984,82.72000122070312,84.2239990234375
2016-02-09 00:00:00,83.0199966430664,83.63200378417969,81.93499755859375,83.0530014038086
2016-02-10 00:00:00,82.94000244140625,83.19000244140625,82.11000061035156,82.94000244140625
2016-02-11 00:00:00,81.30999755859375,81.52400207519531,79.34200286865234,81.3270034790039
2016-02-12 00:00:00,80.80999755859375,81.4020004272461,80.37200164794922,80.8239974975586
2016-02-15 00:00:00,82.12999725341797,82.80899810791016,81.87000274658203,82.13899993896484
2016-02-16 00:00:00,82.69499969482422,83.49099731445312,81.83999633789062,82.7030029296875
2016-02-17 00:00:00,82.33499908447266,83.4000015258789,81.5979995727539,82.2750015258789
2016-02-18 00:00:00,83.54000091552734,83.5510025024414,82.95999908447266,83.54000091552734
2016-02-19 00:00:00,82.45099639892578,82.45099639892578,81.54399871826172,82.41899871826172
2016-02-22 00:00:00,81.58999633789062,82.75800323486328,81.58999633789062,81.55999755859375
2016-02-23 00:00:00,82.4229965209961,82.44200134277344,81.07599639892578,82.43199920654297
2016-02-24 00:00:00,81.11000061035156,81.45700073242188,80.38999938964844,81.08000183105469
2016-02-25 00:00:00,81.7699966430664,83.06999969482422,81.55999755859375,81.7699966430664
2016-02-26 00:00:00,83.51399993896484,84.13300323486328,83.12999725341797,83.48200225830078
2016-02-29 00:00:00,83.91000366210938,84.0270004272461,83.1050033569336,83.9000015258789
2016-03-01 00:00:00,83.02999877929688,84.5199966430664,82.81700134277344,83.0199966430664
2016-03-02 00:00:00,84.83100128173828,85.19000244140625,84.2750015258789,84.85199737548828
2016-03-03 00:00:00,84.50399780273438,85.21399688720703,84.43000030517578,84.47100067138672
2016-03-04 00:00:00,84.76899719238281,85.18000030517578,84.38999938964844,84.75
2016-03-07 00:00:00,85.33000183105469,85.41000366210938,84.83999633789062,85.35199737548828
2016-03-08 00:00:00,85.37200164794922,85.37200164794922,83.8740005493164,85.33100128173828
2016-03-09 00:00:00,83.96900177001953,85.08599853515625,83.6520004272461,83.9530029296875
2016-03-10 00:00:00,85.45099639892578,86.13099670410156,85.16300201416016,85.4800033569336
2016-03-11 00:00:00,84.5790023803711,86.06999969482422,84.56999969482422,84.61599731445312
2016-03-14 00:00:00,85.93199920654297,86.22599792480469,85.38999938964844,85.94000244140625
2016-03-15 00:00:00,85.73400115966797,85.7770004272461,84.19999694824219,85.75700378417969
2016-03-16 00:00:00,84.6500015258789,85.26699829101562,84.5999984741211,84.66999816894531
2016-03-17 00:00:00,85.94999694824219,86.2229995727539,85.0,85.94400024414062
2016-03-18 00:00:00,85.74400329589844,86.23699951171875,85.36000061035156,85.72899627685547
2016-03-21 00:00:00,85.4000015258789,85.68599700927734,85.08000183105469,85.41000366210938
2016-03-22 00:00:00,85.6449966430664,85.88400268554688,84.7959976196289,85.62000274658203
2016-03-23 00:00:00,86.0,86.28700256347656,85.1989974975586,86.00399780273438
2016-03-24 00:00:00,85.11100006103516,85.34500122070312,84.57099914550781,85.07099914550781
2016-03-25 00:00:00,85.16200256347656,85.57099914550781,85.12100219726562,85.1050033569336
2016-03-27 23:00:00,85.46399688720703,85.9280014038086,85.37000274658203,85.46399688720703
2016-03-28 23:00:00,86.0250015258789,86.37000274658203,85.86000061035156,86.0
2016-03-29 23:00:00,86.2229995727539,87.0989990234375,85.80999755859375,86.26100158691406
2016-03-30 23:00:00,86.56400299072266,87.43900299072266,86.29000091552734,86.5780029296875
2016-03-31 23:00:00,86.5780029296875,86.58999633789062,85.28800201416016,86.56999969482422
2016-04-03 23:00:00,85.68000030517578,85.70600128173828,85.12999725341797,85.66999816894531
2016-04-04 23:00:00,85.06099700927734,85.06700134277344,83.58999633789062,85.06999969482422
2016-04-05 23:00:00,83.97000122070312,84.2300033569336,83.46800231933594,83.9800033569336
2016-04-06 23:00:00,83.87899780273438,83.95899963378906,81.79000091552734,83.83999633789062
2016-04-07 23:00:00,82.55599975585938,83.75199890136719,82.52999877929688,82.48999786376953
2016-04-10 23:00:00,83.41000366210938,83.78099822998047,82.73999786376953,83.43000030517578
2016-04-11 23:00:00,83.61399841308594,84.89399719238281,83.5469970703125,83.58999633789062
2016-04-12 23:00:00,85.09400177001953,85.70099639892578,84.94000244140625,85.08000183105469
2016-04-13 23:00:00,85.36199951171875,85.41200256347656,84.76000213623047,85.36100006103516
2016-04-14 23:00:00,85.11000061035156,85.65399932861328,84.26000213623047,85.12000274658203
2016-04-17 23:00:00,83.27999877929688,85.0270004272461,83.0999984741211,83.20700073242188
2016-04-18 23:00:00,85.37999725341797,86.5,85.21399688720703,85.40799713134766
2016-04-19 23:00:00,85.99299621582031,86.87999725341797,85.51000213623047,86.02999877929688
2016-04-20 23:00:00,86.83899688720703,86.93499755859375,86.00900268554688,86.85099792480469
2016-04-21 23:00:00,86.0250015258789,88.21600341796875,85.94100189208984,85.98400115966797
2016-04-24 23:00:00,87.9489974975586,87.9489974975586,87.36000061035156,87.93099975585938
2016-04-25 23:00:00,87.6259994506836,88.22100067138672,87.30500030517578,87.66200256347656
