t,open,high,low,close,volume
2026-06-11 10:00:00,200.761,200.776,200.62,200.739,6909.759765625
2026-06-11 11:00:00,200.739,200.948,200.736,200.93,6729.56005859375
2026-06-11 12:00:00,200.937,200.962,200.499,200.894,18745.310546875
2026-06-11 13:00:00,200.894,200.92,200.622,200.714,18329.73046875
2026-06-11 14:00:00,200.711,200.719,200.462,200.555,14812.349609375
2026-06-11 15:00:00,200.553,200.644,200.421,200.456,11354.5
2026-06-11 16:00:00,200.456,200.527,200.404,200.414,6448.3701171875
2026-06-11 17:00:00,200.411,200.912,200.329,200.721,19245.7109375
2026-06-11 18:00:00,200.724,200.884,200.662,200.844,21146.5390625
2026-06-11 19:00:00,200.848,201.035,200.825,200.98,19071.140625
2026-06-11 20:00:00,200.979,201.289,200.978,201.178,6766.52001953125
2026-06-11 21:00:00,201.068,201.279,200.852,201.182,1104.56005859375
2026-06-11 22:00:00,201.189,201.423,201.18,201.406,3553.590087890625
2026-06-11 23:00:00,201.411,201.437,201.303,201.392,4604.8798828125
2026-06-12 00:00:00,201.388,201.412,201.199,201.239,9277.4697265625
2026-06-12 01:00:00,201.239,201.293,201.147,201.284,7204.6201171875
2026-06-12 02:00:00,201.283,201.379,201.267,201.315,4900.93994140625
2026-06-12 03:00:00,201.314,201.391,201.297,201.36,5702.2001953125
2026-06-12 04:00:00,201.36,201.393,201.332,201.347,3155.090087890625
2026-06-12 05:00:00,201.349,201.376,201.243,201.252,5812.2099609375
2026-06-12 06:00:00,201.266,201.392,201.184,201.334,7849.81982421875
2026-06-12 07:00:00,201.338,201.364,201.071,201.232,9150.98046875
2026-06-12 08:00:00,201.236,201.363,201.133,201.195,17515.23046875
2026-06-12 09:00:00,201.194,201.272,201.121,201.227,10052.6201171875
2026-06-12 10:00:00,201.223,201.256,201.088,201.097,9604.76953125
2026-06-12 11:00:00,201.099,201.228,201.05,201.151,8576.58984375
2026-06-12 12:00:00,201.158,201.174,200.942,201.029,8300.2001953125
2026-06-12 13:00:00,201.029,201.245,201.001,201.001,15795.58984375
2026-06-12 14:00:00,201.0,201.213,200.959,201.165,18577.919921875
2026-06-12 15:00:00,201.164,201.271,201.119,201.194,16531.810546875
2026-06-12 16:00:00,201.195,201.234,201.074,201.148,10700.41015625
2026-06-12 17:00:00,201.154,201.197,201.064,201.073,4918.2900390625
2026-06-12 18:00:00,201.072,201.186,201.067,201.117,6285.97998046875
2026-06-12 19:00:00,201.114,201.162,201.028,201.065,5308.58984375
2026-06-12 20:00:00,201.067,201.083,200.946,200.948,2672.89990234375
2026-06-12 21:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-12 22:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-12 23:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 00:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 01:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 02:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 03:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 04:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 05:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 06:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 07:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 08:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 09:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 10:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 11:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 12:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 13:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 14:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 15:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 16:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 17:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 18:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 19:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 20:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 21:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 22:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-13 23:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 00:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 01:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 02:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 03:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 04:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 05:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 06:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 07:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 08:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 09:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 10:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 11:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 12:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 13:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 14:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 15:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 16:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 17:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 18:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 19:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 20:00:00,200.948,200.948,200.948,200.948,0.0
2026-06-14 21:00:00,200.812,201.12,200.57,200.968,398.80999755859375
2026-06-14 22:00:00,200.971,201.516,200.971,201.47,5410.75
2026-06-14 23:00:00,201.468,201.51,201.368,201.463,3359.14990234375
2026-06-15 00:00:00,201.463,201.586,201.441,201.497,10381.3603515625
2026-06-15 01:00:00,201.494,201.66,201.45,201.602,6338.56982421875
2026-06-15 02:00:00,201.599,201.654,201.575,201.632,3576.2900390625
2026-06-15 03:00:00,201.631,201.659,201.576,201.616,2653.830078125
2026-06-15 04:00:00,201.614,201.726,201.607,201.72,3295.0
2026-06-15 05:00:00,201.723,201.846,201.69,201.831,4589.7099609375
2026-06-15 06:00:00,201.824,201.839,201.559,201.723,7607.97998046875
2026-06-15 07:00:00,201.726,201.887,201.676,201.81,7682.0400390625
2026-06-15 08:00:00,201.809,201.93,201.778,201.837,6796.68017578125
2026-06-15 09:00:00,201.839,201.992,201.814,201.875,5484.9501953125
2026-06-15 10:00:00,201.876,202.085,201.82,201.97,6673.85009765625
2026-06-15 11:00:00,201.969,202.036,201.883,201.884,6545.990234375
2026-06-15 12:00:00,201.883,202.043,201.773,201.993,7556.0498046875
2026-06-15 13:00:00,201.997,202.083,201.938,202.005,9809.4404296875
2026-06-15 14:00:00,202.005,202.023,201.821,202.019,13159.669921875
2026-06-15 15:00:00,202.015,202.024,201.786,201.826,7310.830078125
2026-06-15 16:00:00,201.826,201.909,201.776,201.876,5799.47998046875
2026-06-15 17:00:00,201.876,201.935,201.845,201.894,3839.0
2026-06-15 18:00:00,201.892,201.944,201.83,201.888,5093.68017578125
2026-06-15 19:00:00,201.884,201.89,201.755,201.763,5266.72021484375
2026-06-15 20:00:00,201.764,201.802,201.726,201.734,4030.760009765625
2026-06-15 21:00:00,201.665,201.825,201.596,201.731,1139.719970703125
2026-06-15 22:00:00,201.703,201.773,201.661,201.746,815.6900024414062
2026-06-15 23:00:00,201.746,201.747,201.653,201.673,1776.3499755859375
2026-06-16 00:00:00,201.671,201.716,201.563,201.643,7482.52001953125
2026-06-16 01:00:00,201.642,201.665,201.477,201.479,5944.3701171875
2026-06-16 02:00:00,201.479,201.501,201.389,201.429,3084.530029296875
2026-06-16 03:00:00,201.428,201.56,201.307,201.489,5660.56982421875
2026-06-16 04:00:00,201.488,201.501,201.358,201.397,4997.97021484375
2026-06-16 05:00:00,201.396,201.505,201.395,201.425,4506.77978515625
2026-06-16 06:00:00,201.424,201.533,201.334,201.531,6181.64990234375
2026-06-16 07:00:00,201.533,201.689,201.476,201.581,7430.43994140625
2026-06-16 08:00:00,201.58,201.774,201.524,201.752,6172.0400390625
2026-06-16 09:00:00,201.752,201.789,201.562,201.712,6189.6298828125
2026-06-16 10:00:00,201.71,201.883,201.704,201.85,5214.5
2026-06-16 11:00:00,201.851,201.857,201.623,201.651,4241.0498046875
2026-06-16 12:00:00,201.651,201.671,201.525,201.65,7447.3798828125
2026-06-16 13:00:00,201.65,201.931,201.576,201.815,11385.1103515625
2026-06-16 14:00:00,201.815,202.244,201.804,202.212,12692.259765625
2026-06-16 15:00:00,202.207,202.34,202.112,202.297,11207.6904296875
2026-06-16 16:00:00,202.296,202.407,202.258,202.338,9844.919921875
2026-06-16 17:00:00,202.339,202.385,202.301,202.324,3433.820068359375
2026-06-16 18:00:00,202.321,202.366,202.255,202.271,3354.199951171875
2026-06-16 19:00:00,202.27,202.293,202.204,202.275,4321.27001953125
2026-06-16 20:00:00,202.275,202.301,202.233,202.233,2302.199951171875
2026-06-16 21:00:00,202.119,202.207,201.995,202.167,656.9400024414062
2026-06-16 22:00:00,202.123,202.311,202.123,202.268,1642.4100341796875
2026-06-16 23:00:00,202.268,202.317,202.234,202.234,1500.1199951171875
2026-06-17 00:00:00,202.236,202.364,202.207,202.322,4467.64990234375
2026-06-17 01:00:00,202.321,202.369,202.213,202.296,4235.10986328125
2026-06-17 02:00:00,202.298,202.368,202.276,202.277,2459.02001953125
2026-06-17 03:00:00,202.273,202.348,202.265,202.287,2103.47998046875
2026-06-17 04:00:00,202.286,202.342,202.279,202.325,1819.1199951171875
2026-06-17 05:00:00,202.325,202.451,202.32,202.413,2281.3798828125
2026-06-17 06:00:00,202.41,202.548,202.252,202.398,6025.18994140625
2026-06-17 07:00:00,202.396,202.599,202.353,202.467,7382.919921875
2026-06-17 08:00:00,202.467,202.469,202.188,202.302,8909.91015625
2026-06-17 09:00:00,202.298,202.449,202.279,202.37,5263.52978515625
2026-06-17 10:00:00,202.368,202.383,202.188,202.237,4843.22021484375
2026-06-17 11:00:00,202.24,202.259,202.072,202.173,5181.08984375
2026-06-17 12:00:00,202.174,202.258,202.131,202.23,7398.3798828125
2026-06-17 13:00:00,202.226,202.244,202.087,202.114,9373.900390625
2026-06-17 14:00:00,202.114,202.162,201.929,202.138,11437.8798828125
2026-06-17 15:00:00,202.139,202.139,201.932,202.034,7742.0498046875
2026-06-17 16:00:00,202.035,202.043,201.906,201.943,4639.75
2026-06-17 17:00:00,201.943,202.12,201.911,202.074,4499.97021484375
2026-06-17 18:00:00,202.075,202.075,201.22,201.312,31945.83984375
2026-06-17 19:00:00,201.311,201.345,200.591,200.767,32826.8203125
2026-06-17 20:00:00,200.768,200.987,200.685,200.761,10681.400390625
2026-06-17 21:00:00,200.754,200.892,200.641,200.714,5200.41015625
2026-06-17 22:00:00,200.746,200.855,200.728,200.815,2408.14990234375
2026-06-17 23:00:00,200.812,200.9,200.803,200.882,3420.7099609375
2026-06-18 00:00:00,200.886,201.215,200.883,201.154,7774.2001953125
2026-06-18 01:00:00,201.154,201.254,201.082,201.087,5346.97021484375
2026-06-18 02:00:00,201.089,201.125,201.007,201.015,3420.090087890625
2026-06-18 03:00:00,201.014,201.092,200.995,201.06,2585.52001953125
2026-06-18 04:00:00,201.059,201.18,201.009,201.113,3019.389892578125
2026-06-18 05:00:00,201.113,201.135,200.903,200.912,3627.030029296875
2026-06-18 06:00:00,200.91,201.207,200.91,201.056,7861.60009765625
2026-06-18 07:00:00,201.055,201.084,200.599,200.741,11456.419921875
2026-06-18 08:00:00,200.741,200.774,200.219,200.341,9372.5595703125
2026-06-18 09:00:00,200.346,200.382,200.041,200.331,13218.73046875
2026-06-18 10:00:00,200.332,200.35,200.083,200.197,9981.099609375
2026-06-18 11:00:00,200.201,200.303,199.949,199.978,9427.5703125
2026-06-18 12:00:00,199.977,200.322,199.923,200.165,14108.509765625
2026-06-18 13:00:00,200.167,200.387,199.978,200.264,18315.439453125
2026-06-18 14:00:00,200.262,200.508,200.152,200.495,16151.1103515625
2026-06-18 15:00:00,200.495,200.695,200.329,200.683,14894.669921875
2026-06-18 16:00:00,200.686,200.696,200.465,200.638,13617.8203125
2026-06-18 17:00:00,200.639,200.718,200.528,200.57,7207.8701171875
2026-06-18 18:00:00,200.569,200.809,200.499,200.801,7881.93017578125
2026-06-18 19:00:00,200.796,200.909,199.754,200.568,23879.560546875
2026-06-18 20:00:00,200.571,200.717,200.484,200.484,3412.39990234375
2026-06-18 21:00:00,200.427,200.461,200.251,200.406,992.47998046875
2026-06-18 22:00:00,200.425,200.621,200.372,200.501,3888.4599609375
2026-06-18 23:00:00,200.497,200.552,200.363,200.368,3005.60009765625
2026-06-19 00:00:00,200.373,200.441,200.129,200.197,9104.8896484375
2026-06-19 01:00:00,200.193,200.239,200.039,200.062,8978.7001953125
2026-06-19 02:00:00,200.062,200.141,200.014,200.072,4936.2998046875
2026-06-19 03:00:00,200.074,200.084,199.863,199.941,5720.43017578125
2026-06-19 04:00:00,199.941,199.951,199.583,199.622,6615.580078125
2026-06-19 05:00:00,199.622,199.81,199.508,199.731,8483.169921875
2026-06-19 06:00:00,199.727,199.95,199.686,199.931,7667.75
2026-06-19 07:00:00,199.929,200.047,199.724,199.759,7088.35009765625
2026-06-19 08:00:00,199.762,200.152,199.707,200.144,8677.66015625
2026-06-19 09:00:00,200.147,200.237,200.11,200.132,5681.080078125
2026-06-19 10:00:00,200.131,200.153,199.971,199.989,5686.16015625
2026-06-19 11:00:00,199.989,200.065,199.834,199.866,5120.47998046875
2026-06-19 12:00:00,199.866,199.986,199.74,199.838,9228.1904296875
2026-06-19 13:00:00,199.841,199.858,199.613,199.767,9213.9404296875
2026-06-19 14:00:00,199.767,199.797,199.462,199.52,9339.2099609375
2026-06-19 15:00:00,199.52,199.731,199.506,199.67,7221.52001953125
2026-06-19 16:00:00,199.677,199.798,199.661,199.773,5550.7900390625
2026-06-19 17:00:00,199.78,199.861,199.763,199.813,6638.64013671875
2026-06-19 18:00:00,199.815,199.941,199.799,199.914,4633.60009765625
2026-06-19 19:00:00,199.915,199.971,199.889,199.907,3600.070068359375
2026-06-19 20:00:00,199.909,199.965,199.761,199.837,5747.6201171875
2026-06-19 21:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-19 22:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-19 23:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 00:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 01:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 02:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 03:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 04:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 05:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 06:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 07:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 08:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 09:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 10:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 11:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 12:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 13:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 14:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 15:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 16:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 17:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 18:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 19:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 20:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 21:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 22:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-20 23:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 00:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 01:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 02:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 03:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 04:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 05:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 06:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 07:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 08:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 09:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 10:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 11:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 12:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 13:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 14:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 15:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 16:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 17:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 18:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 19:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 20:00:00,199.837,199.837,199.837,199.837,0.0
2026-06-21 21:00:00,199.579,199.646,199.455,199.645,375.2799987792969
2026-06-21 22:00:00,199.645,199.869,199.606,199.832,2135.64990234375
2026-06-21 23:00:00,199.836,199.897,199.737,199.769,2203.080078125
2026-06-22 00:00:00,199.769,199.888,199.727,199.885,5854.31982421875
2026-06-22 01:00:00,199.888,200.027,199.815,199.906,6505.7998046875
2026-06-22 02:00:00,199.908,200.071,199.894,200.023,4793.52978515625
2026-06-22 03:00:00,200.021,200.088,199.863,199.882,5674.75
2026-06-22 04:00:00,199.882,199.971,199.827,199.95,4008.489990234375
2026-06-22 05:00:00,199.953,200.099,199.911,200.005,5088.91015625
2026-06-22 06:00:00,200.009,200.146,199.977,200.106,9021.2197265625
2026-06-22 07:00:00,200.105,200.183,199.936,199.994,7855.27001953125
2026-06-22 08:00:00,199.993,200.23,199.901,200.211,9090.3203125
2026-06-22 09:00:00,200.217,200.4,200.2,200.27,8400.349609375
2026-06-22 10:00:00,200.27,200.326,200.149,200.161,7206.64990234375
2026-06-22 11:00:00,200.159,200.205,200.009,200.021,7029.35009765625
2026-06-22 12:00:00,200.022,200.32,200.012,200.098,9719.7197265625
2026-06-22 13:00:00,200.099,200.149,199.908,199.951,19141.19921875
2026-06-22 14:00:00,199.951,200.022,199.343,199.705,29969.759765625
2026-06-22 15:00:00,199.706,199.785,199.507,199.603,19381.19921875
2026-06-22 16:00:00,199.6,199.756,199.566,199.688,13921.740234375
2026-06-22 17:00:00,199.688,199.707,199.577,199.596,7661.5
2026-06-22 18:00:00,199.595,199.673,199.47,199.494,7513.02978515625
2026-06-22 19:00:00,199.505,199.853,199.505,199.829,6637.27978515625
