t,open,high,low,close,volume
2026-08-16 07:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 08:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 09:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 10:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 11:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 12:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 13:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 14:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 15:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 16:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 17:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 18:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 19:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 20:00:00,114.715,114.715,114.715,114.715,0.0
2026-08-16 21:00:00,114.729,114.816,114.695,114.776,1560.030029296875
2026-08-16 22:00:00,114.776,114.889,114.73,114.735,4493.25
2026-08-16 23:00:00,114.734,114.806,114.73,114.778,4407.2998046875
2026-08-17 00:00:00,114.778,114.805,114.663,114.676,15445.8896484375
2026-08-17 01:00:00,114.678,114.728,114.654,114.707,11954.849609375
2026-08-17 02:00:00,114.707,114.718,114.635,114.678,7828.64990234375
2026-08-17 03:00:00,114.68,114.765,114.68,114.742,6364.2900390625
2026-08-17 04:00:00,114.742,114.776,114.728,114.771,6823.0498046875
2026-08-17 05:00:00,114.772,114.773,114.687,114.759,12148.650390625
2026-08-17 06:00:00,114.759,114.761,114.672,114.703,12263.25
2026-08-17 07:00:00,114.703,114.746,114.634,114.708,14320.9501953125
2026-08-17 08:00:00,114.708,114.842,114.707,114.827,10749.83984375
