t,open,high,low,close,volume
2026-06-01 00:00:00,115.503,115.538,115.474,115.505,10154.849609375
2026-06-01 01:00:00,115.504,115.522,115.471,115.496,12309.900390625
2026-06-01 02:00:00,115.498,115.524,115.457,115.477,4157.5498046875
2026-06-01 03:00:00,115.478,115.492,115.448,115.451,4978.35009765625
2026-06-01 04:00:00,115.452,115.482,115.449,115.479,1440.449951171875
2026-06-01 05:00:00,115.479,115.499,115.465,115.473,2147.550048828125
2026-06-01 06:00:00,115.474,115.548,115.47,115.491,5212.0498046875
2026-06-01 07:00:00,115.488,115.505,115.394,115.434,4989.89990234375
2026-06-01 08:00:00,115.435,115.445,115.386,115.418,3544.800048828125
2026-06-01 09:00:00,115.418,115.442,115.366,115.391,3990.14990234375
2026-06-01 10:00:00,115.392,115.408,115.331,115.342,2803.800048828125
2026-06-01 11:00:00,115.343,115.343,115.266,115.312,3021.449951171875
2026-06-01 12:00:00,115.313,115.368,115.239,115.351,7790.85009765625
2026-06-01 13:00:00,115.349,115.454,115.297,115.368,22280.69921875
2026-06-01 14:00:00,115.374,115.413,115.321,115.396,11020.9501953125
2026-06-01 15:00:00,115.396,115.446,115.363,115.376,8567.849609375
2026-06-01 16:00:00,115.375,115.43,115.352,115.418,7625.25
2026-06-01 17:00:00,115.416,115.469,115.394,115.41,7238.39990234375
2026-06-01 18:00:00,115.409,115.426,115.363,115.419,3896.25
2026-06-01 19:00:00,115.417,115.417,115.356,115.4,4251.0
2026-06-01 20:00:00,115.399,115.409,115.33,115.33,2801.85009765625
2026-06-01 21:00:00,115.333,115.362,115.214,115.272,1659.5999755859375
2026-06-01 22:00:00,115.269,115.358,115.269,115.357,1280.25
2026-06-01 23:00:00,115.356,115.363,115.316,115.335,2933.39990234375
2026-06-02 00:00:00,115.335,115.375,115.318,115.322,7423.2001953125
2026-06-02 01:00:00,115.32,115.344,115.314,115.338,5542.7998046875
2026-06-02 02:00:00,115.338,115.342,115.324,115.337,3352.35009765625
2026-06-02 03:00:00,115.336,115.367,115.331,115.366,3091.949951171875
2026-06-02 04:00:00,115.364,115.371,115.352,115.369,5040.60009765625
2026-06-02 05:00:00,115.369,115.386,115.36,115.369,5261.85009765625
2026-06-02 06:00:00,115.369,115.443,115.353,115.418,5813.10009765625
2026-06-02 07:00:00,115.416,115.436,115.374,115.385,5099.39990234375
2026-06-02 08:00:00,115.384,115.395,115.337,115.356,5388.4501953125
2026-06-02 09:00:00,115.356,115.362,115.286,115.332,3389.39990234375
2026-06-02 10:00:00,115.332,115.342,115.296,115.305,3095.10009765625
2026-06-02 11:00:00,115.304,115.415,115.291,115.414,2593.5
2026-06-02 12:00:00,115.413,115.478,115.388,115.473,3873.75
2026-06-02 13:00:00,115.473,115.663,115.47,115.536,9737.5498046875
2026-06-02 14:00:00,115.532,115.608,115.477,115.577,8550.4501953125
2026-06-02 15:00:00,115.578,115.669,115.553,115.657,5267.5498046875
2026-06-02 16:00:00,115.655,115.67,115.59,115.597,4184.5498046875
2026-06-02 17:00:00,115.598,115.614,115.558,115.588,2931.449951171875
2026-06-02 18:00:00,115.589,115.631,115.583,115.609,2833.800048828125
2026-06-02 19:00:00,115.608,115.626,115.569,115.592,2734.199951171875
2026-06-02 20:00:00,115.591,115.6,115.504,115.507,2192.550048828125
2026-06-02 21:00:00,115.498,115.509,115.4,115.473,1595.8399658203125
2026-06-02 22:00:00,115.473,115.578,115.473,115.567,919.2000122070312
2026-06-02 23:00:00,115.568,115.6,115.536,115.546,4239.0
2026-06-03 00:00:00,115.545,115.571,115.517,115.555,5310.2998046875
2026-06-03 01:00:00,115.556,115.557,115.494,115.504,4166.10009765625
2026-06-03 02:00:00,115.505,115.514,115.458,115.473,3127.64990234375
2026-06-03 03:00:00,115.474,115.492,115.458,115.458,5046.2998046875
2026-06-03 04:00:00,115.458,115.464,115.433,115.451,4815.89990234375
2026-06-03 05:00:00,115.451,115.472,115.413,115.458,4887.60009765625
2026-06-03 06:00:00,115.46,115.498,115.405,115.486,8243.5498046875
2026-06-03 07:00:00,115.485,115.492,115.227,115.295,11887.7998046875
2026-06-03 08:00:00,115.292,115.322,115.039,115.285,8801.9599609375
2026-06-03 09:00:00,115.287,115.404,115.284,115.312,2759.25
2026-06-03 10:00:00,115.311,115.417,115.287,115.355,4826.10009765625
2026-06-03 11:00:00,115.354,115.397,115.328,115.369,2904.60009765625
2026-06-03 12:00:00,115.37,115.382,115.293,115.32,7397.85009765625
2026-06-03 13:00:00,115.318,115.369,115.272,115.299,8810.25
2026-06-03 14:00:00,115.293,115.363,115.229,115.248,11204.7001953125
2026-06-03 15:00:00,115.247,115.257,115.155,115.155,7867.64990234375
2026-06-03 16:00:00,115.154,115.186,115.125,115.144,5601.60009765625
2026-06-03 17:00:00,115.147,115.196,115.134,115.173,2565.14990234375
