timestamp,open,high,low,close,volume
2003-01-01 00:00:00,984.36,984.36,984.36,984.36,0.0
2003-01-02 00:00:00,995.64,1027.91,984.59,1027.86,0.0
2003-01-03 00:00:00,1024.47,1033.37,1018.16,1031.63,0.0
2003-01-04 00:00:00,1031.63,1031.63,1031.63,1031.63,0.0
2003-01-05 00:00:00,1031.63,1031.63,1031.63,1031.63,0.0
2003-01-06 00:00:00,1034.02,1068.49,1034.02,1061.48,0.0
2003-01-07 00:00:00,1063.18,1082.52,1057.16,1071.85,0.0
2003-01-08 00:00:00,1063.48,1065.69,1040.38,1042.52,0.0
2003-01-09 00:00:00,1056.61,1084.7,1056.05,1076.05,0.0
2003-01-10 00:00:00,1059.86,1096.45,1056.31,1087.36,0.0
2003-01-11 00:00:00,1087.36,1087.36,1087.36,1087.36,0.0
2003-01-12 00:00:00,1087.36,1087.36,1087.36,1087.36,0.0
2003-01-13 00:00:00,1101.24,1104.32,1075.96,1083.0,0.0
2003-01-14 00:00:00,1082.37,1097.71,1080.85,1094.87,0.0
2003-01-15 00:00:00,1096.96,1099.89,1069.96,1073.6,0.0
2003-01-16 00:00:00,1076.18,1084.36,1057.87,1061.46,0.0
2003-01-17 00:00:00,1041.43,1041.43,1017.53,1017.58,0.0
2003-01-18 00:00:00,1017.58,1017.58,1017.58,1017.58,0.0
2003-01-19 00:00:00,1017.58,1017.58,1017.58,1017.58,0.0
2003-01-20 00:00:00,1017.58,1017.58,1017.58,1017.58,0.0
2003-01-21 00:00:00,1022.94,1028.32,1008.95,1008.97,0.0
2003-01-22 00:00:00,1005.57,1027.08,1003.58,1006.51,0.0
2003-01-23 00:00:00,1024.47,1039.16,1011.12,1032.67,0.0
2003-01-24 00:00:00,1027.7,1027.7,992.85,996.18,0.0
2003-01-25 00:00:00,996.18,996.18,996.18,996.18,0.0
2003-01-26 00:00:00,996.18,996.18,996.18,996.18,0.0
2003-01-27 00:00:00,985.08,1006.26,982.02,986.41,0.0
2003-01-28 00:00:00,996.88,1006.51,983.95,1001.41,0.0
2003-01-29 00:00:00,994.6,1022.98,980.92,1016.56,0.0
2003-01-30 00:00:00,1018.48,1022.21,985.16,985.51,0.0
2003-01-31 00:00:00,971.6,996.04,968.34,983.05,0.0
2003-02-01 00:00:00,983.05,983.05,983.05,983.05,0.0
2003-02-02 00:00:00,983.05,983.05,983.05,983.05,0.0
2003-02-03 00:00:00,987.37,997.56,981.37,987.07,0.0
2003-02-04 00:00:00,972.93,974.68,960.01,971.73,0.0
2003-02-05 00:00:00,980.75,999.16,967.59,968.97,0.0
2003-02-06 00:00:00,966.05,979.18,960.81,970.55,0.0
2003-02-07 00:00:00,980.5,983.36,951.67,957.05,0.0
2003-02-08 00:00:00,957.05,957.05,957.05,957.05,0.0
2003-02-09 00:00:00,957.05,957.05,957.05,957.05,0.0
2003-02-10 00:00:00,961.69,974.48,950.81,969.96,0.0
2003-02-11 00:00:00,975.52,989.32,962.44,971.61,0.0
2003-02-12 00:00:00,967.89,978.06,956.57,956.77,0.0
2003-02-13 00:00:00,959.56,959.73,938.52,951.9,0.0
2003-02-14 00:00:00,958.2,982.12,952.7,982.09,0.0
2003-02-15 00:00:00,982.09,982.09,982.09,982.09,0.0
2003-02-16 00:00:00,982.09,982.09,982.09,982.09,0.0
2003-02-17 00:00:00,982.09,982.09,982.09,982.09,0.0
2003-02-18 00:00:00,990.21,1015.34,989.82,1014.91,0.0
2003-02-19 00:00:00,1011.69,1014.64,994.25,1005.88,0.0
2003-02-20 00:00:00,1010.5,1015.22,999.58,1001.47,0.0
2003-02-21 00:00:00,1002.14,1019.25,986.73,1015.92,0.0
2003-02-22 00:00:00,1015.92,1015.92,1015.92,1015.92,0.0
2003-02-23 00:00:00,1015.92,1015.92,1015.92,1015.92,0.0
2003-02-24 00:00:00,1009.14,1013.2,994.23,994.69,0.0
2003-02-25 00:00:00,981.52,1001.72,969.56,999.28,0.0
2003-02-26 00:00:00,992.91,1001.99,973.93,974.51,0.0
2003-02-27 00:00:00,982.51,1000.98,976.6,994.8,0.0
2003-02-28 00:00:00,998.26,1013.34,994.79,1009.74,0.0
2003-03-01 00:00:00,1009.74,1009.74,1009.74,1009.74,0.0
2003-03-02 00:00:00,1009.74,1009.74,1009.74,1009.74,0.0
2003-03-03 00:00:00,1015.87,1023.47,988.4,991.07,0.0
2003-03-04 00:00:00,991.6,994.35,982.06,982.98,0.0
2003-03-05 00:00:00,981.67,995.19,978.4,990.23,0.0
2003-03-06 00:00:00,982.04,991.69,976.55,983.96,0.0
2003-03-07 00:00:00,967.93,992.11,964.25,986.82,0.0
2003-03-08 00:00:00,986.82,986.82,986.82,986.82,0.0
2003-03-09 00:00:00,986.82,986.82,986.82,986.82,0.0
2003-03-10 00:00:00,977.95,982.87,962.48,964.29,0.0
2003-03-11 00:00:00,966.74,973.86,956.94,958.82,0.0
2003-03-12 00:00:00,954.66,971.39,946.79,970.54,0.0
2003-03-13 00:00:00,990.36,1029.84,981.58,1029.79,0.0
2003-03-14 00:00:00,1034.43,1042.56,1020.17,1030.45,0.0
2003-03-15 00:00:00,1030.45,1030.45,1030.45,1030.45,0.0
2003-03-16 00:00:00,1030.45,1030.45,1030.45,1030.45,0.0
2003-03-17 00:00:00,1021.97,1077.14,1018.76,1077.01,0.0
2003-03-18 00:00:00,1075.3,1082.2,1063.22,1082.19,0.0
2003-03-19 00:00:00,1078.19,1083.11,1058.81,1074.97,0.0
2003-03-20 00:00:00,1064.32,1089.21,1052.92,1080.24,0.0
2003-03-21 00:00:00,1096.3,1099.61,1078.64,1093.12,0.0
2003-03-22 00:00:00,1093.12,1093.12,1093.12,1093.12,0.0
2003-03-23 00:00:00,1093.12,1093.12,1093.12,1093.12,0.0
2003-03-24 00:00:00,1064.65,1068.46,1045.65,1047.1,0.0
2003-03-25 00:00:00,1051.71,1075.43,1047.06,1066.57,0.0
2003-03-26 00:00:00,1065.78,1074.98,1060.05,1066.3,0.0
2003-03-27 00:00:00,1055.7,1070.67,1049.5,1061.93,0.0
2003-03-28 00:00:00,1052.25,1061.83,1044.38,1046.72,0.0
2003-03-29 00:00:00,1046.72,1046.72,1046.72,1046.72,0.0
2003-03-30 00:00:00,1046.72,1046.72,1046.72,1046.72,0.0
2003-03-31 00:00:00,1028.43,1032.91,1014.96,1018.66,0.0
2003-04-01 00:00:00,1025.02,1031.51,1015.46,1022.63,0.0
2003-04-02 00:00:00,1047.39,1066.9,1047.39,1063.46,0.0
2003-04-03 00:00:00,1070.51,1078.76,1058.01,1064.06,0.0
2003-04-04 00:00:00,1067.51,1067.51,1044.37,1050.71,0.0
2003-04-05 00:00:00,1050.71,1050.71,1050.71,1050.71,0.0
2003-04-06 00:00:00,1050.71,1050.71,1050.71,1050.71,0.0
2003-04-07 00:00:00,1089.93,1091.74,1053.22,1053.28,0.0
2003-04-08 00:00:00,1051.75,1056.03,1041.47,1046.3,0.0
2003-04-09 00:00:00,1048.92,1055.89,1023.48,1023.52,0.0
2003-04-10 00:00:00,1024.74,1035.61,1018.17,1033.14,0.0
2003-04-11 00:00:00,1046.45,1051.88,1020.56,1026.15,0.0
2003-04-12 00:00:00,1026.15,1026.15,1026.15,1026.15,0.0
2003-04-13 00:00:00,1026.15,1026.15,1026.15,1026.15,0.0
2003-04-14 00:00:00,1028.0,1050.51,1025.8,1048.31,0.0
2003-04-15 00:00:00,1044.33,1058.54,1039.99,1053.08,0.0
2003-04-16 00:00:00,1070.64,1078.23,1051.52,1054.89,0.0
2003-04-17 00:00:00,1051.36,1084.81,1051.36,1083.56,0.0
2003-04-18 00:00:00,1083.56,1083.56,1083.56,1083.56,0.0
2003-04-19 00:00:00,1083.56,1083.56,1083.56,1083.56,0.0
2003-04-20 00:00:00,1083.56,1083.56,1083.56,1083.56,0.0
2003-04-21 00:00:00,1083.75,1089.71,1070.86,1081.04,0.0
2003-04-22 00:00:00,1073.88,1103.81,1072.13,1102.44,0.0
2003-04-23 00:00:00,1105.45,1115.67,1096.92,1112.93,0.0
2003-04-24 00:00:00,1100.84,1115.36,1097.19,1108.12,0.0
2003-04-25 00:00:00,1100.65,1101.76,1081.34,1083.19,0.0
2003-04-26 00:00:00,1083.19,1083.19,1083.19,1083.19,0.0
2003-04-27 00:00:00,1083.19,1083.19,1083.19,1083.19,0.0
2003-04-28 00:00:00,1086.58,1110.5,1084.77,1107.13,0.0
2003-04-29 00:00:00,1113.05,1126.58,1103.79,1116.79,0.0
2003-04-30 00:00:00,1111.54,1116.85,1104.39,1106.06,0.0
2003-05-01 00:00:00,1104.38,1119.67,1094.42,1113.21,0.0
2003-05-02 00:00:00,1109.92,1137.45,1109.66,1136.51,0.0
2003-05-03 00:00:00,1136.51,1136.51,1136.51,1136.51,0.0
2003-05-04 00:00:00,1136.51,1136.51,1136.51,1136.51,0.0
2003-05-05 00:00:00,1139.6,1152.96,1132.99,1136.26,0.0
2003-05-06 00:00:00,1134.56,1161.0,1134.47,1152.78,0.0
2003-05-07 00:00:00,1142.88,1152.68,1131.37,1135.85,0.0
2003-05-08 00:00:00,1120.53,1132.28,1116.67,1118.76,0.0
2003-05-09 00:00:00,1129.29,1143.97,1126.13,1143.55,0.0
2003-05-10 00:00:00,1143.55,1143.55,1143.55,1143.55,0.0
2003-05-11 00:00:00,1143.55,1143.55,1143.55,1143.55,0.0
2003-05-12 00:00:00,1141.08,1163.75,1133.89,1160.42,0.0
2003-05-13 00:00:00,1152.75,1165.53,1148.51,1155.97,0.0
2003-05-14 00:00:00,1161.47,1165.2,1140.77,1148.14,0.0
2003-05-15 00:00:00,1155.11,1164.5,1149.04,1162.93,0.0
2003-05-16 00:00:00,1158.51,1162.64,1146.29,1154.48,0.0
2003-05-17 00:00:00,1154.48,1154.48,1154.48,1154.48,0.0
2003-05-18 00:00:00,1154.48,1154.48,1154.48,1154.48,0.0
2003-05-19 00:00:00,1146.74,1152.59,1112.27,1112.49,0.0
2003-05-20 00:00:00,1118.3,1124.34,1103.2,1112.85,0.0
2003-05-21 00:00:00,1110.78,1115.56,1104.11,1113.68,0.0
2003-05-22 00:00:00,1116.21,1137.68,1112.59,1131.45,0.0
2003-05-23 00:00:00,1128.41,1135.49,1125.24,1130.05,0.0
2003-05-24 00:00:00,1130.05,1130.05,1130.05,1130.05,0.0
2003-05-25 00:00:00,1130.05,1130.05,1130.05,1130.05,0.0
2003-05-26 00:00:00,1130.05,1130.05,1130.05,1130.05,0.0
2003-05-27 00:00:00,1123.66,1174.16,1123.25,1172.58,0.0
2003-05-28 00:00:00,1172.99,1181.93,1165.34,1173.31,0.0
2003-05-29 00:00:00,1175.4,1198.43,1172.52,1181.82,0.0
2003-05-30 00:00:00,1188.63,1201.25,1185.09,1197.89,0.0
2003-05-31 00:00:00,1197.89,1197.89,1197.89,1197.89,0.0
2003-06-01 00:00:00,1197.89,1197.89,1197.89,1197.89,0.0
2003-06-02 00:00:00,1210.77,1213.76,1180.32,1185.13,0.0
2003-06-03 00:00:00,1183.6,1198.95,1180.01,1198.57,0.0
2003-06-04 00:00:00,1199.74,1228.52,1195.96,1224.76,0.0
2003-06-05 00:00:00,1210.64,1231.79,1206.26,1231.72,0.0
2003-06-06 00:00:00,1254.64,1265.69,1210.33,1213.11,0.0
2003-06-07 00:00:00,1213.11,1213.11,1213.11,1213.11,0.0
2003-06-08 00:00:00,1213.11,1213.11,1213.11,1213.11,0.0
2003-06-09 00:00:00,1206.95,1214.22,1188.04,1195.55,0.0
2003-06-10 00:00:00,1201.26,1212.99,1194.2,1212.99,0.0
2003-06-11 00:00:00,1210.61,1230.5,1199.47,1228.24,0.0
2003-06-12 00:00:00,1233.48,1235.88,1218.02,1229.32,0.0
2003-06-13 00:00:00,1231.75,1235.42,1201.12,1203.91,0.0
2003-06-14 00:00:00,1203.91,1203.91,1203.91,1203.91,0.0
2003-06-15 00:00:00,1203.91,1203.91,1203.91,1203.91,0.0
2003-06-16 00:00:00,1211.58,1242.5,1206.13,1241.58,0.0
2003-06-17 00:00:00,1247.57,1247.57,1229.73,1239.63,0.0
2003-06-18 00:00:00,1233.83,1255.39,1225.7,1247.9,0.0
2003-06-19 00:00:00,1247.5,1255.3,1222.87,1225.89,0.0
2003-06-20 00:00:00,1235.2,1235.84,1217.19,1223.13,0.0
2003-06-21 00:00:00,1223.13,1223.13,1223.13,1223.13,0.0
2003-06-22 00:00:00,1223.13,1223.13,1223.13,1223.13,0.0
2003-06-23 00:00:00,1220.19,1221.65,1189.78,1200.17,0.0
2003-06-24 00:00:00,1196.62,1209.84,1188.2,1191.7,0.0
2003-06-25 00:00:00,1193.16,1212.79,1186.53,1188.41,0.0
2003-06-26 00:00:00,1194.87,1217.21,1191.19,1214.68,0.0
2003-06-27 00:00:00,1216.86,1229.11,1199.6,1205.25,0.0
2003-06-28 00:00:00,1205.25,1205.25,1205.25,1205.25,0.0
2003-06-29 00:00:00,1205.25,1205.25,1205.25,1205.25,0.0
2003-06-30 00:00:00,1212.51,1218.8,1199.83,1201.69,0.0
2003-07-01 00:00:00,1195.3,1219.23,1180.11,1217.37,0.0
2003-07-02 00:00:00,1223.19,1245.78,1223.06,1245.75,0.0
2003-07-03 00:00:00,1233.4,1250.62,1228.4,1231.34,0.0
2003-07-04 00:00:00,1231.34,1231.34,1231.34,1231.34,0.0
2003-07-05 00:00:00,1231.34,1231.34,1231.34,1231.34,0.0
2003-07-06 00:00:00,1231.34,1231.34,1231.34,1231.34,0.0
2003-07-07 00:00:00,1250.03,1282.31,1250.03,1281.89,0.0
2003-07-08 00:00:00,1275.79,1298.93,1272.29,1298.37,0.0
2003-07-09 00:00:00,1294.58,1307.03,1285.42,1295.16,0.0
2003-07-10 00:00:00,1280.44,1286.02,1260.76,1268.65,0.0
2003-07-11 00:00:00,1273.94,1285.85,1271.76,1280.57,0.0
2003-07-12 00:00:00,1280.57,1280.57,1280.57,1280.57,0.0
2003-07-13 00:00:00,1280.57,1280.57,1280.57,1280.57,0.0
2003-07-14 00:00:00,1301.19,1316.42,1290.48,1295.74,0.0
2003-07-15 00:00:00,1309.69,1311.1,1285.56,1294.47,0.0
2003-07-16 00:00:00,1305.76,1306.52,1277.46,1291.99,0.0
2003-07-17 00:00:00,1274.73,1279.82,1249.59,1255.94,0.0
2003-07-18 00:00:00,1265.0,1267.69,1244.11,1259.91,0.0
2003-07-19 00:00:00,1259.91,1259.91,1259.91,1259.91,0.0
2003-07-20 00:00:00,1259.91,1259.91,1259.91,1259.91,0.0
2003-07-21 00:00:00,1256.12,1256.45,1232.16,1240.78,0.0
2003-07-22 00:00:00,1252.99,1265.4,1242.17,1257.63,0.0
2003-07-23 00:00:00,1262.59,1270.44,1246.89,1268.52,0.0
2003-07-24 00:00:00,1282.13,1287.45,1252.12,1253.76,0.0
2003-07-25 00:00:00,1252.62,1278.31,1237.75,1278.31,0.0
2003-07-26 00:00:00,1278.31,1278.31,1278.31,1278.31,0.0
2003-07-27 00:00:00,1278.31,1278.31,1278.31,1278.31,0.0
2003-07-28 00:00:00,1281.5,1285.86,1272.01,1280.53,0.0
2003-07-29 00:00:00,1284.24,1287.84,1257.13,1275.17,0.0
2003-07-30 00:00:00,1276.58,1277.19,1261.68,1263.78,0.0
2003-07-31 00:00:00,1278.29,1298.81,1269.89,1276.94,0.0
2003-08-01 00:00:00,1274.61,1276.99,1260.09,1264.34,0.0
2003-08-02 00:00:00,1264.34,1264.34,1264.34,1264.34,0.0
2003-08-03 00:00:00,1264.34,1264.34,1264.34,1264.34,0.0
2003-08-04 00:00:00,1263.62,1277.07,1240.67,1267.38,0.0
2003-08-05 00:00:00,1263.79,1263.83,1226.82,1229.72,0.0
2003-08-06 00:00:00,1221.99,1237.14,1211.27,1215.13,0.0
2003-08-07 00:00:00,1214.89,1225.29,1208.74,1217.17,0.0
2003-08-08 00:00:00,1223.66,1227.42,1204.29,1207.28,0.0
2003-08-09 00:00:00,1207.28,1207.28,1207.28,1207.28,0.0
2003-08-10 00:00:00,1207.28,1207.28,1207.28,1207.28,0.0
2003-08-11 00:00:00,1209.35,1230.26,1208.33,1223.14,0.0
2003-08-12 00:00:00,1227.5,1241.62,1220.12,1240.7,0.0
2003-08-13 00:00:00,1247.56,1249.14,1233.8,1240.37,0.0
2003-08-14 00:00:00,1241.17,1254.0,1235.05,1251.9,0.0
2003-08-15 00:00:00,1250.45,1257.46,1246.32,1253.63,0.0
2003-08-16 00:00:00,1253.63,1253.63,1253.63,1253.63,0.0
2003-08-17 00:00:00,1253.63,1253.63,1253.63,1253.63,0.0
2003-08-18 00:00:00,1258.18,1284.88,1256.9,1284.81,0.0
2003-08-19 00:00:00,1291.37,1301.31,1281.71,1299.69,0.0
2003-08-20 00:00:00,1289.43,1307.45,1288.75,1299.73,0.0
