timestamp,open,high,low,close,volume
2003-01-01 00:00:00,879.82,879.82,879.82,879.82,0.0
2003-01-02 00:00:00,881.44,909.03,881.44,909.03,0.0
2003-01-03 00:00:00,908.49,911.25,903.07,908.59,0.0
2003-01-04 00:00:00,908.59,908.59,908.59,908.59,0.0
2003-01-05 00:00:00,908.59,908.59,908.59,908.59,0.0
2003-01-06 00:00:00,909.04,931.77,909.04,929.01,0.0
2003-01-07 00:00:00,929.57,930.81,919.93,922.93,0.0
2003-01-08 00:00:00,921.69,921.69,908.32,909.93,0.0
2003-01-09 00:00:00,911.09,928.31,911.09,927.57,0.0
2003-01-10 00:00:00,927.58,932.89,917.66,927.57,0.0
2003-01-11 00:00:00,927.57,927.57,927.57,927.57,0.0
2003-01-12 00:00:00,927.57,927.57,927.57,927.57,0.0
2003-01-13 00:00:00,929.29,935.05,922.05,926.26,0.0
2003-01-14 00:00:00,926.15,931.66,921.72,931.66,0.0
2003-01-15 00:00:00,932.17,932.59,916.7,918.22,0.0
2003-01-16 00:00:00,918.41,926.03,911.98,914.6,0.0
2003-01-17 00:00:00,911.05,911.05,899.02,901.78,0.0
2003-01-18 00:00:00,901.78,901.78,901.78,901.78,0.0
2003-01-19 00:00:00,901.78,901.78,901.78,901.78,0.0
2003-01-20 00:00:00,901.78,901.78,901.78,901.78,0.0
2003-01-21 00:00:00,901.79,906.0,887.62,887.62,0.0
2003-01-22 00:00:00,887.6,889.74,877.64,878.36,0.0
2003-01-23 00:00:00,880.81,890.25,876.89,887.34,0.0
2003-01-24 00:00:00,886.28,886.28,859.71,861.4,0.0
2003-01-25 00:00:00,861.4,861.4,861.4,861.4,0.0
2003-01-26 00:00:00,861.4,861.4,861.4,861.4,0.0
2003-01-27 00:00:00,859.81,863.95,844.25,847.48,0.0
2003-01-28 00:00:00,848.34,860.76,848.34,858.54,0.0
2003-01-29 00:00:00,857.78,868.72,845.86,864.36,0.0
2003-01-30 00:00:00,864.84,865.48,843.74,844.61,0.0
2003-01-31 00:00:00,842.6,858.33,840.34,855.7,0.0
2003-02-01 00:00:00,855.7,855.7,855.7,855.7,0.0
2003-02-02 00:00:00,855.7,855.7,855.7,855.7,0.0
2003-02-03 00:00:00,856.52,864.64,856.29,860.32,0.0
2003-02-04 00:00:00,858.02,858.02,840.19,848.2,0.0
2003-02-05 00:00:00,849.96,861.63,842.11,843.59,0.0
2003-02-06 00:00:00,843.0,844.23,833.25,838.15,0.0
2003-02-07 00:00:00,839.29,845.73,826.7,829.69,0.0
2003-02-08 00:00:00,829.69,829.69,829.69,829.69,0.0
2003-02-09 00:00:00,829.69,829.69,829.69,829.69,0.0
2003-02-10 00:00:00,830.08,837.16,823.53,835.97,0.0
2003-02-11 00:00:00,836.53,843.02,825.09,829.2,0.0
2003-02-12 00:00:00,828.96,832.12,818.49,818.68,0.0
